device=cpu
results_dir=/app/results/20260430_211924
step=104 epoch=1 iter=104/938 loss=0.2953 batch_acc=0.9219 avg_loss=0.6215 avg_acc=0.8184
step=105 epoch=1 iter=105/938 loss=0.3637 batch_acc=0.8906 avg_loss=0.6191 avg_acc=0.8190
step=106 epoch=1 iter=106/938 loss=0.4372 batch_acc=0.9062 avg_loss=0.6173 avg_acc=0.8199
step=107 epoch=1 iter=107/938 loss=0.5179 batch_acc=0.8594 avg_loss=0.6164 avg_acc=0.8202
step=108 epoch=1 iter=108/938 loss=0.4393 batch_acc=0.8750 avg_loss=0.6148 avg_acc=0.8207
step=109 epoch=1 iter=109/938 loss=0.4273 batch_acc=0.8906 avg_loss=0.6131 avg_acc=0.8214
step=110 epoch=1 iter=110/938 loss=0.4078 batch_acc=0.9375 avg_loss=0.6112 avg_acc=0.8224
step=111 epoch=1 iter=111/938 loss=0.3235 batch_acc=0.8906 avg_loss=0.6086 avg_acc=0.8231
step=112 epoch=1 iter=112/938 loss=0.3395 batch_acc=0.9062 avg_loss=0.6062 avg_acc=0.8238
step=113 epoch=1 iter=113/938 loss=0.3958 batch_acc=0.8594 avg_loss=0.6043 avg_acc=0.8241
step=114 epoch=1 iter=114/938 loss=0.4237 batch_acc=0.8438 avg_loss=0.6027 avg_acc=0.8243
step=115 epoch=1 iter=115/938 loss=0.3447 batch_acc=0.9062 avg_loss=0.6005 avg_acc=0.8250
step=116 epoch=1 iter=116/938 loss=0.2204 batch_acc=0.9219 avg_loss=0.5972 avg_acc=0.8258
step=117 epoch=1 iter=117/938 loss=0.3170 batch_acc=0.9062 avg_loss=0.5948 avg_acc=0.8265
step=118 epoch=1 iter=118/938 loss=0.2656 batch_acc=0.9219 avg_loss=0.5920 avg_acc=0.8273
step=119 epoch=1 iter=119/938 loss=0.2962 batch_acc=0.9219 avg_loss=0.5896 avg_acc=0.8281
step=120 epoch=1 iter=120/938 loss=0.3059 batch_acc=0.9062 avg_loss=0.5872 avg_acc=0.8288
step=121 epoch=1 iter=121/938 loss=0.3317 batch_acc=0.8750 avg_loss=0.5851 avg_acc=0.8292
step=122 epoch=1 iter=122/938 loss=0.5885 batch_acc=0.7812 avg_loss=0.5851 avg_acc=0.8288
step=123 epoch=1 iter=123/938 loss=0.2850 batch_acc=0.9062 avg_loss=0.5827 avg_acc=0.8294
step=124 epoch=1 iter=124/938 loss=0.1751 batch_acc=0.9375 avg_loss=0.5794 avg_acc=0.8303
step=125 epoch=1 iter=125/938 loss=0.4163 batch_acc=0.8906 avg_loss=0.5781 avg_acc=0.8307
step=126 epoch=1 iter=126/938 loss=0.3137 batch_acc=0.9219 avg_loss=0.5760 avg_acc=0.8315
step=127 epoch=1 iter=127/938 loss=0.1907 batch_acc=0.9375 avg_loss=0.5729 avg_acc=0.8323
step=128 epoch=1 iter=128/938 loss=0.2326 batch_acc=0.9219 avg_loss=0.5703 avg_acc=0.8330
step=129 epoch=1 iter=129/938 loss=0.2825 batch_acc=0.8906 avg_loss=0.5681 avg_acc=0.8335
step=130 epoch=1 iter=130/938 loss=0.3969 batch_acc=0.8750 avg_loss=0.5667 avg_acc=0.8338
step=131 epoch=1 iter=131/938 loss=0.5809 batch_acc=0.7969 avg_loss=0.5668 avg_acc=0.8335
step=132 epoch=1 iter=132/938 loss=0.3637 batch_acc=0.8594 avg_loss=0.5653 avg_acc=0.8337
step=133 epoch=1 iter=133/938 loss=0.3044 batch_acc=0.8750 avg_loss=0.5633 avg_acc=0.8340
step=134 epoch=1 iter=134/938 loss=0.4204 batch_acc=0.8906 avg_loss=0.5623 avg_acc=0.8344
step=135 epoch=1 iter=135/938 loss=0.2999 batch_acc=0.9219 avg_loss=0.5603 avg_acc=0.8351
step=136 epoch=1 iter=136/938 loss=0.3515 batch_acc=0.9062 avg_loss=0.5588 avg_acc=0.8356
step=137 epoch=1 iter=137/938 loss=0.3360 batch_acc=0.9062 avg_loss=0.5572 avg_acc=0.8361
step=138 epoch=1 iter=138/938 loss=0.4278 batch_acc=0.8594 avg_loss=0.5562 avg_acc=0.8363
step=139 epoch=1 iter=139/938 loss=0.2051 batch_acc=0.9688 avg_loss=0.5537 avg_acc=0.8372
step=140 epoch=1 iter=140/938 loss=0.5034 batch_acc=0.8594 avg_loss=0.5534 avg_acc=0.8374
step=141 epoch=1 iter=141/938 loss=0.2401 batch_acc=0.9375 avg_loss=0.5511 avg_acc=0.8381
step=142 epoch=1 iter=142/938 loss=0.3084 batch_acc=0.8906 avg_loss=0.5494 avg_acc=0.8385
step=143 epoch=1 iter=143/938 loss=0.5370 batch_acc=0.8750 avg_loss=0.5493 avg_acc=0.8387
step=144 epoch=1 iter=144/938 loss=0.1852 batch_acc=0.9688 avg_loss=0.5468 avg_acc=0.8396
step=145 epoch=1 iter=145/938 loss=0.5150 batch_acc=0.8125 avg_loss=0.5466 avg_acc=0.8394
step=146 epoch=1 iter=146/938 loss=0.2933 batch_acc=0.8438 avg_loss=0.5448 avg_acc=0.8395
step=147 epoch=1 iter=147/938 loss=0.3823 batch_acc=0.8906 avg_loss=0.5437 avg_acc=0.8398
step=148 epoch=1 iter=148/938 loss=0.2328 batch_acc=0.9062 avg_loss=0.5416 avg_acc=0.8403
step=149 epoch=1 iter=149/938 loss=0.2925 batch_acc=0.9219 avg_loss=0.5400 avg_acc=0.8408
step=150 epoch=1 iter=150/938 loss=0.2885 batch_acc=0.8750 avg_loss=0.5383 avg_acc=0.8410
step=151 epoch=1 iter=151/938 loss=0.1313 batch_acc=0.9531 avg_loss=0.5356 avg_acc=0.8418
step=152 epoch=1 iter=152/938 loss=0.2243 batch_acc=0.9531 avg_loss=0.5336 avg_acc=0.8425
step=153 epoch=1 iter=153/938 loss=0.2982 batch_acc=0.9062 avg_loss=0.5320 avg_acc=0.8429
step=154 epoch=1 iter=154/938 loss=0.2411 batch_acc=0.9062 avg_loss=0.5301 avg_acc=0.8433
step=155 epoch=1 iter=155/938 loss=0.3615 batch_acc=0.8906 avg_loss=0.5290 avg_acc=0.8436
step=156 epoch=1 iter=156/938 loss=0.3351 batch_acc=0.8750 avg_loss=0.5278 avg_acc=0.8439
step=157 epoch=1 iter=157/938 loss=0.3779 batch_acc=0.9062 avg_loss=0.5268 avg_acc=0.8442
step=158 epoch=1 iter=158/938 loss=0.5305 batch_acc=0.8281 avg_loss=0.5269 avg_acc=0.8441
step=159 epoch=1 iter=159/938 loss=0.5923 batch_acc=0.8438 avg_loss=0.5273 avg_acc=0.8441
step=160 epoch=1 iter=160/938 loss=0.2000 batch_acc=0.9219 avg_loss=0.5252 avg_acc=0.8446
step=161 epoch=1 iter=161/938 loss=0.2654 batch_acc=0.8906 avg_loss=0.5236 avg_acc=0.8449
step=162 epoch=1 iter=162/938 loss=0.3683 batch_acc=0.8906 avg_loss=0.5227 avg_acc=0.8452
step=163 epoch=1 iter=163/938 loss=0.3284 batch_acc=0.9219 avg_loss=0.5215 avg_acc=0.8457
step=164 epoch=1 iter=164/938 loss=0.2091 batch_acc=0.9531 avg_loss=0.5196 avg_acc=0.8463
step=165 epoch=1 iter=165/938 loss=0.3307 batch_acc=0.9062 avg_loss=0.5184 avg_acc=0.8467
step=166 epoch=1 iter=166/938 loss=0.3120 batch_acc=0.9062 avg_loss=0.5172 avg_acc=0.8470
step=167 epoch=1 iter=167/938 loss=0.2677 batch_acc=0.9219 avg_loss=0.5157 avg_acc=0.8475
step=168 epoch=1 iter=168/938 loss=0.3885 batch_acc=0.9062 avg_loss=0.5149 avg_acc=0.8478
step=169 epoch=1 iter=169/938 loss=0.3084 batch_acc=0.8906 avg_loss=0.5137 avg_acc=0.8481
step=170 epoch=1 iter=170/938 loss=0.5417 batch_acc=0.8281 avg_loss=0.5139 avg_acc=0.8480
step=171 epoch=1 iter=171/938 loss=0.1855 batch_acc=0.9219 avg_loss=0.5119 avg_acc=0.8484
step=172 epoch=1 iter=172/938 loss=0.4017 batch_acc=0.8594 avg_loss=0.5113 avg_acc=0.8485
step=173 epoch=1 iter=173/938 loss=0.3856 batch_acc=0.8750 avg_loss=0.5106 avg_acc=0.8486
step=174 epoch=1 iter=174/938 loss=0.2926 batch_acc=0.9375 avg_loss=0.5093 avg_acc=0.8491
step=175 epoch=1 iter=175/938 loss=0.2875 batch_acc=0.9219 avg_loss=0.5081 avg_acc=0.8496
step=176 epoch=1 iter=176/938 loss=0.2659 batch_acc=0.9219 avg_loss=0.5067 avg_acc=0.8500
step=177 epoch=1 iter=177/938 loss=0.3639 batch_acc=0.9062 avg_loss=0.5059 avg_acc=0.8503
step=178 epoch=1 iter=178/938 loss=0.3001 batch_acc=0.9219 avg_loss=0.5047 avg_acc=0.8507
step=179 epoch=1 iter=179/938 loss=0.2550 batch_acc=0.9062 avg_loss=0.5033 avg_acc=0.8510
step=180 epoch=1 iter=180/938 loss=0.2644 batch_acc=0.9062 avg_loss=0.5020 avg_acc=0.8513
step=181 epoch=1 iter=181/938 loss=0.2170 batch_acc=0.9531 avg_loss=0.5004 avg_acc=0.8519
step=182 epoch=1 iter=182/938 loss=0.3683 batch_acc=0.9375 avg_loss=0.4997 avg_acc=0.8523
step=183 epoch=1 iter=183/938 loss=0.1117 batch_acc=0.9844 avg_loss=0.4976 avg_acc=0.8531
step=184 epoch=1 iter=184/938 loss=0.2010 batch_acc=0.9219 avg_loss=0.4960 avg_acc=0.8534
step=185 epoch=1 iter=185/938 loss=0.3037 batch_acc=0.8750 avg_loss=0.4949 avg_acc=0.8535
step=186 epoch=1 iter=186/938 loss=0.2164 batch_acc=0.9219 avg_loss=0.4934 avg_acc=0.8539
step=187 epoch=1 iter=187/938 loss=0.1642 batch_acc=0.9531 avg_loss=0.4917 avg_acc=0.8544
step=188 epoch=1 iter=188/938 loss=0.2699 batch_acc=0.9375 avg_loss=0.4905 avg_acc=0.8549
step=189 epoch=1 iter=189/938 loss=0.1432 batch_acc=0.9531 avg_loss=0.4886 avg_acc=0.8554
